id,collection_date,transductor_id,generated_energy_peak_time,generated_energy_off_peak_time,consumption_peak_time,consumption_off_peak_time,inductive_power_peak_time,inductive_power_off_peak_time,capacitive_power_peak_time,capacitive_power_off_peak_time,tax_id
26018,2020-11-02 08:15:00,1,0.0,1686.6201171875,0.0,4606.39208984375,0.0,2765.087890625,0.0,2549.2099609375,
26019,2020-11-02 08:30:00,1,0.0,1694.72119140625,0.0,4600.86962890625,0.0,2778.89184570312,0.0,2558.80346679688,
26020,2020-11-02 08:45:00,1,0.0,1699.76354980469,0.0,4555.4619140625,0.0,2777.076171875,0.0,2551.08081054688,
26171,2020-11-02 09:00:00,1,0.0,1665.97338867188,0.0,4543.74560546875,0.0,2727.65844726562,0.0,2532.28637695312,
26172,2020-11-02 09:15:00,1,0.0,1667.60900878906,0.0,4571.3515625,0.0,2750.78735351562,0.0,2537.73266601562,
26173,2020-11-02 09:30:00,1,0.0,1679.69287109375,0.0,4574.94384765625,0.0,2760.11303710938,0.0,2558.47973632812,
26174,2020-11-02 09:45:00,1,0.0,1701.02600097656,0.0,4617.13134765625,0.0,2807.23974609375,0.0,2572.46142578125,
26175,2020-11-02 10:00:00,1,0.0,1757.33959960938,0.0,4654.37841796875,0.0,2891.40893554688,0.0,2591.48706054688,
26176,2020-11-02 10:30:00,1,0.0,1717.30688476562,0.0,4642.572265625,0.0,2816.4326171875,0.0,2567.40502929688,
26187,2020-11-02 11:00:00,1,0.0,1750.83532714844,0.0,4652.09375,0.0,2874.2421875,0.0,2610.63110351562,
26188,2020-11-02 11:15:00,1,0.0,1744.96179199219,0.0,4658.0458984375,0.0,2835.37036132812,0.0,2590.32104492188,
26189,2020-11-02 11:30:00,1,0.0,1743.91577148438,0.0,4644.380859375,0.0,2831.85717773438,0.0,2602.62622070312,
26288,2020-11-02 11:45:00,1,0.0,1786.42626953125,0.0,4711.8076171875,0.0,2920.92041015625,0.0,2626.08203125,
26289,2020-11-02 12:00:00,1,0.0,1799.42822265625,0.0,4759.61962890625,0.0,2962.60986328125,0.0,2653.30151367188,
26290,2020-11-02 12:15:00,1,0.0,1747.04223632812,0.0,4698.759765625,0.0,2864.2890625,0.0,2620.3037109375,
26291,2020-11-02 12:30:00,1,0.0,1768.68957519531,0.0,4735.58740234375,0.0,2918.87329101562,0.0,2642.63208007812,
26292,2020-11-02 12:45:00,1,0.0,1821.17346191406,0.0,4724.9423828125,0.0,2937.61645507812,0.0,2656.7939453125,
26293,2020-11-02 13:00:00,1,0.0,1792.89123535156,0.0,4699.63037109375,0.0,2886.24633789062,0.0,2632.064453125,
26294,2020-11-02 13:15:00,1,0.0,1779.447265625,0.0,4738.998046875,0.0,2915.53076171875,0.0,2639.04443359375,
26295,2020-11-02 13:30:00,1,0.0,1772.33715820312,0.0,4715.49462890625,0.0,2917.07397460938,0.0,2627.7392578125,
26296,2020-11-02 13:45:00,1,0.0,1744.51000976562,0.0,4688.79833984375,0.0,2856.50366210938,0.0,2606.28344726562,
26297,2020-11-02 14:00:00,1,0.0,1805.96789550781,0.0,4731.318359375,0.0,2965.08935546875,0.0,2652.99194335938,
26298,2020-11-02 14:15:00,1,0.0,1785.48217773438,0.0,4696.47265625,0.0,2874.73071289062,0.0,2608.51171875,
26299,2020-11-02 14:30:00,1,0.0,1765.50134277344,0.0,4702.83837890625,0.0,2870.13427734375,0.0,2609.79931640625,
26300,2020-11-02 14:45:00,1,0.0,1786.97216796875,0.0,4742.4736328125,0.0,2935.99755859375,0.0,2613.44848632812,
26301,2020-11-02 15:00:00,1,0.0,1769.62683105469,0.0,4710.82958984375,0.0,2933.67846679688,0.0,2618.95751953125,
26302,2020-11-02 15:15:00,1,0.0,1729.73449707031,0.0,4631.4404296875,0.0,2815.71362304688,0.0,2565.76928710938,
26303,2020-11-02 15:30:00,1,0.0,1741.15832519531,0.0,4624.05908203125,0.0,2819.35815429688,0.0,2567.341796875,
26304,2020-11-02 15:45:00,1,0.0,1811.44360351562,0.0,4737.126953125,0.0,2920.623046875,0.0,2619.00561523438,
26305,2020-11-02 16:00:00,1,0.0,1813.83093261719,0.0,4782.44091796875,0.0,2957.181640625,0.0,2623.4775390625,
26306,2020-11-02 16:15:00,1,0.0,1748.03161621094,0.0,4680.96044921875,0.0,2830.54907226562,0.0,2584.7197265625,
26307,2020-11-02 16:30:00,1,0.0,1745.08569335938,0.0,4694.5009765625,0.0,2827.03881835938,0.0,2581.48608398438,
26308,2020-11-02 16:45:00,1,0.0,1758.57592773438,0.0,4696.99169921875,0.0,2862.13403320312,0.0,2591.95361328125,
26309,2020-11-02 17:00:00,1,0.0,1761.23461914062,0.0,4799.29931640625,0.0,2906.31396484375,0.0,2598.63452148438,
26310,2020-11-02 17:15:00,1,0.0,1761.35302734375,0.0,4747.60302734375,0.0,2851.69409179688,0.0,2579.59594726562,
26311,2020-11-02 17:30:00,1,0.0,1732.61645507812,0.0,4661.40380859375,0.0,2821.74536132812,0.0,2543.10009765625,
26312,2020-11-02 17:45:00,1,0.0,1773.83374023438,0.0,4725.01025390625,0.0,2894.4228515625,0.0,2569.39282226562,
26313,2020-11-02 18:00:00,1,1758.09106445312,0.0,4834.80224609375,0.0,2943.2626953125,0.0,2618.98779296875,0.0,
26314,2020-11-02 18:15:00,1,1739.96362304688,0.0,4820.50341796875,0.0,2899.7119140625,0.0,2593.18432617188,0.0,
26315,2020-11-02 18:30:00,1,1735.34643554688,0.0,4797.06591796875,0.0,2881.92529296875,0.0,2621.58325195312,0.0,
26316,2020-11-02 18:45:00,1,1750.42956542969,0.0,4879.47119140625,0.0,2972.3515625,0.0,2617.7431640625,0.0,
26317,2020-11-02 19:00:00,1,1760.90063476562,0.0,4877.083984375,0.0,2955.96264648438,0.0,2629.13720703125,0.0,
26318,2020-11-02 19:15:00,1,1673.12573242188,0.0,4770.900390625,0.0,2851.896484375,0.0,2583.1357421875,0.0,
26319,2020-11-02 19:30:00,1,1737.88708496094,0.0,4820.54443359375,0.0,2996.02392578125,0.0,2603.111328125,0.0,
26320,2020-11-02 19:45:00,1,1741.19091796875,0.0,4782.86962890625,0.0,2972.69921875,0.0,2602.271484375,0.0,
26321,2020-11-02 20:00:00,1,1718.13720703125,0.0,4756.2275390625,0.0,2949.8466796875,0.0,2581.0546875,0.0,
26322,2020-11-02 20:15:00,1,1686.60778808594,0.0,4743.76904296875,0.0,2938.27587890625,0.0,2590.3544921875,0.0,
26323,2020-11-02 20:30:00,1,1765.54211425781,0.0,4867.43408203125,0.0,3064.18725585938,0.0,2615.22705078125,0.0,
26324,2020-11-02 20:45:00,1,1722.03552246094,0.0,4806.1904296875,0.0,2994.0419921875,0.0,2578.92919921875,0.0,
26400,2020-11-02 20:45:00,1,1722.03552246094,0.0,4806.1904296875,0.0,2994.0419921875,0.0,2578.92919921875,0.0,
26401,2020-11-02 21:00:00,1,0.0,1702.33117675781,0.0,4770.15771484375,0.0,2946.45678710938,0.0,2591.10229492188,
26402,2020-11-02 21:15:00,1,0.0,1646.67456054688,0.0,4653.6083984375,0.0,2844.1171875,0.0,2554.58251953125,
26403,2020-11-02 21:30:00,1,0.0,1655.56176757812,0.0,4677.326171875,0.0,2878.2890625,0.0,2536.97290039062,
